Title,URL,Publish Date,Mentioned Times,Word Count
"Tạo thêm mô hình mới, cách làm hay mang đặc trưng của tuổi trẻ Hà Nam",https://tienphong.vn/tao-them-mo-hinh-moi-cach-lam-hay-mang-dac-trung-cua-tuoi-tre-ha-nam-post1471737.tpo,2022-09-22,1,1293
Thứ trưởng Bộ TT&TT Nguyễn Thanh Lâm được giao quản lý lĩnh vực báo chí,https://tienphong.vn/thu-truong-bo-tttt-nguyen-thanh-lam-duoc-giao-quan-ly-linh-vuc-bao-chi-post1471551.tpo,2022-09-21,1,591
"Ứng dụng VssID-BHXH số: Hỗ trợ người dân tiếp cận thông tin, theo dõi quyền lợi BHXH, BHYT",https://tienphong.vn/ung-dung-vssid-bhxh-so-ho-tro-nguoi-dan-tiep-can-thong-tin-theo-doi-quyen-loi-bhxh-bhyt-post1470889.tpo,2022-09-16,1,950
"Tuổi trẻ Quảng Trị phải luôn mang trong mình tinh thần kế thừa, ý chí và nghị lực",https://tienphong.vn/tuoi-tre-quang-tri-phai-luon-mang-trong-minh-tinh-than-ke-thua-y-chi-va-nghi-luc-post1470222.tpo,2022-09-16,1,2792
Bí thư T.Ư Đoàn Nguyễn Ngọc Lương: Nâng cao năng lực số cho thanh niên Thái Bình phát triển,https://tienphong.vn/bi-thu-tu-doan-nguyen-ngoc-luong-nang-cao-nang-luc-so-cho-thanh-nien-thai-binh-phat-trien-post1470210.tpo,2022-09-16,2,1138
Xây dựng lớp thanh niên Quảng Bình phát triển toàn diện,https://tienphong.vn/xay-dung-lop-thanh-nien-quang-binh-phat-trien-toan-dien-post1469983.tpo,2022-09-15,1,1224
Bộ Thông tin và Truyền thông bổ nhiệm lãnh đạo nhiều đơn vị,https://tienphong.vn/bo-thong-tin-va-truyen-thong-bo-nhiem-lanh-dao-nhieu-don-vi-post1468478.tpo,2022-09-10,1,333
Đêm hội trăng rằm cho trẻ em ở trung tâm bảo trợ xã hội Thanh Hoá,https://tienphong.vn/dem-hoi-trang-ram-cho-tre-em-o-trung-tam-bao-tro-xa-hoi-thanh-hoa-post1467499.tpo,2022-09-06,3,947
"Năm 2025, kinh tế số chiếm 25% GRDP của TPHCM",https://tienphong.vn/nam-2025-kinh-te-so-chiem-25-grdp-cua-tphcm-post1467079.tpo,2022-09-05,2,897
'Kiềng ba chân' của Jang Kều ,https://tienphong.vn/kieng-ba-chan-cua-jang-keu-post1466060.tpo,2022-09-05,1,1572
